short,географическое распростонение,"Длина
",Ширина,leaf_ind,Площадь,curvtop,curvbasis,Длина контура,circularity,pwid,BIO 1,BIO 2,BIO3,BIO 4,BIO 5,BIO 6,BIO 7,BIO 8,BIO 9,BIO 10,BIO 11,BIO 12,BIO 13,BIO 14,BIO 15,BIO 16,BIO 17,BIO 18,BIO 19
khasan _m,континентальное,"3,7334","2,0593","0,5516","5,2326","7,9794","2,7941","8,8714","2,4744","-0,0071","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,7665","1,7715","0,4703","4,6651","2,379","3,591","8,666","3,5319","0,0425","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"4,0929","1,6719","0,4085","4,5389","4,9568","1,4001","9,1007","5,6808","-0,0203","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,5665","1,3697","0,5337","2,455","1,4494","1,593","6,1437","2,8085","0,0707","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,2219","1,0626","0,4782","1,6778","2,9997","2,4137","5,2136","3,6342","0,0761","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,7725","1,6859","0,4469","4,4203","2,4122","1,6695","8,6042","4,1818","0,0309","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,6465","1,5159","0,4157","3,9024","1,5252","4,3506","8,2671","4,9474","0,045","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,8961","1,754","0,4502","4,5742","2,9747","2,5319","8,847","4,5445","0,0401","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"4,6434","2,1258","0,4578","7,076","2,3091","2,5029","10,6808","3,5558","0,018","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,6201","1,4639","0,4044","3,4592","7,45","10,4514","8,0139","5,9994","0,0343","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,5436","1,2038","0,3397","2,8342","7,0368","1,0738","7,6303","7,9761","0,0405","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,5261","1,3165","0,3734","3,0614","4,0853","4,1242","7,6997","6,7994","0,0198","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,9993","1,1825","0,3942","2,3767","6,8763","1,3733","6,6333","5,9466","0,0608","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"4,1667","1,8589","0,4461","5,1905","6,0857","1,2944","9,3955","4,4408","0,0106","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,4681","1,9508","0,5625","4,7806","4,5366","1,876","8,3934","2,1702","0,0416","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,6208","2,293","0,6333","6,0235","2,1296","0,4546","9,1381","1,2968","0,0641","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,6008","1,4144","0,5438","2,6539","2,0347","3,5591","6,2713","2,2531","0,0429","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,9928","1,803","0,6025","3,7159","2,1546","3,1484","7,3505","1,9737","0,0077","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,6565","1,8443","0,5044","4,8791","2,035","1,9998","8,6434","2,7457","0,0082","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,8514","1,4566","0,5108","2,8095","3,8182","3,1497","6,6506","3,1768","0,0291","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,865","1,6353","0,4231","4,0778","5,9461","3,891","8,6259","5,6804","0,0252","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,0321","1,144","0,3773","2,3371","3,4019","3,8785","6,6691","6,4647","-0,005","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,8562","2,0542","0,5327","5,8077","2,8626","2,1358","9,308","2,3515","-0,0179","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,2787","1,739","0,5304","3,9371","1,824","2,1671","7,7737","2,7827","0,0861","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,4367","1,295","0,5315","2,2642","2,4328","3,0919","5,8128","2,3565","0,0007","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,0794","1,5648","0,5081","3,3393","5,0861","3,1164","7,2348","3,1085","-0,0128","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,61","1,6227","0,4495","3,9673","5,5434","1,9212","8,1699","4,2576","-0,0205","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,8774","1,7232","0,5989","3,4203","1,7085","2,5428","7,0563","1,9914","0,0467","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,6266","1,6083","0,6123","3,0994","2,5564","3,6117","6,6256","1,5973","0,0659","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,8741","2,0579","0,5312","5,391","6,0921","3,2687","9,1161","2,8489","0,022","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,4378","1,385","0,4029","3,377","4,3931","5,5687","7,6983","4,9827","0,0327","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,696","1,7707","0,4791","4,3268","8,4273","1,0967","8,4505","3,9377","0,0199","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,6855","1,6046","0,5975","2,9929","1,5505","2,4925","6,6024","1,9988","-0,0119","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,716","1,7324","0,4662","4,136","6,9504","6,4919","8,412","4,5428","0,0087","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,7576","1,6178","0,5867","3,1495","2,0542","1,688","6,7783","2,0219","0,0578","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,2455","1,5766","0,4858","3,7143","3,4171","2,8556","7,6104","3,0268","0,0867","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,3916","1,4916","0,4398","3,5635","6,5324","0,8238","7,7068","4,1014","0,021","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,6201","1,7736","0,4899","4,2577","9,6345","1,0454","8,3108","3,6561","0,0354","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,1297","1,7926","0,5728","3,9811","3,1151","1,2716","7,6048","1,9604","0,0386","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,5846","1,2075","0,4672","2,0996","2,2139","2,5572","5,9177","4,1123","0,0957","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"4,1389","2,4897","0,6015","7,0396","1,6125","5,1558","10,1575","2,0898","0,0304","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"4,1775","1,9207","0,4598","5,6196","3,0953","2,0297","9,5665","3,7191","-0,0163","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"4,2705","2,0688","0,4844","6,1755","5,1154","3,2103","9,884","3,2529","0,0195","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,7343","1,8498","0,4954","4,7602","3,9558","3,2964","8,6731","3,2361","0,0076","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"4,8554","2,3122","0,4762","7,7065","4,3784","1,6064","11,1542","3,5779","0,0371","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"4,1318","1,9961","0,4831","5,4938","8,8951","1,5835","9,4325","3,6285","0,0127","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,3084","1,5208","0,4597","3,351","5,7207","1,846","7,5178","4,2998","-0,0371","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,9641","1,3523","0,4562","2,7499","4,1879","4,2706","6,7735","4,1179","0,045","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"2,2154","1,1882","0,5364","1,8408","1,7455","3,6405","5,3308","2,871","0,1078","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
khasan _m,континентальное,"3,1562","1,6972","0,5377","3,5514","2,8745","4,7199","7,4453","3,0422","0,0603","5,1","10,9","2,4","1213,3","26,1","-18,6","44,7","19,2","-11,6","19,5","-11,6",599,123,7,76,307,30,304,30
hasan_N,континентальное,"4,3677","1,6509","0,378","5,1684","2,2921","6,9332","9,7751","5,9214","-0,0212",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,688","1,577","0,4276","4,1905","3,7831","2,0073","8,3815","4,1978","0,0467",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,9146","1,3751","0,3513","3,8582","2,4942","3,5386","8,6038","6,6201","-0,064",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,0214","1,6848","0,419","4,8317","2,2041","3,6334","9,1235","4,6611","-0,0652",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,164","2,0575","0,6503","4,6437","1,6917","5,2007","8,0231","1,2956","-0,011",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,9996","2,1102","0,5276","5,7313","10,5032","4,1752","9,4292","2,9466","0,0075",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,8387","1,9625","0,5112","5,4289","3,5595","4,2162","9,081","2,6237","0,0063",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,017","2,3029","0,5733","6,5167","2,8505","1,6483","9,7206","1,9331","-0,0091",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,5709","1,8863","0,4127","5,7968","2,6361","2,5371","10,2455","5,542","-0,0206",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,3757","2,0094","0,4592","6,1633","1,5601","3,4251","10,1352","4,1004","0,007",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"5,4683","2,33","0,4261","8,4284","3,9095","3,3013","12,2342","5,1923","-0,0016",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,289","1,8925","0,4412","5,4484","3,929","2,4387","9,6663","4,5831","0,0092",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"2,8716","1,0687","0,3722","2,1387","3,6043","6,4511","6,3542","6,312","0,0576",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,3673","1,5542","0,3559","4,5375","3,1804","8,7764","9,5192","7,404","-0,0207",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,6967","1,4866","0,3165","4,635","6,5827","10,3322","10,0525","9,236","-0,0339",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,6824","1,514","0,3233","4,6889","4,8713","4,6735","10,0541","8,9921","0,0462",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,2951","1,9237","0,4479","5,5793","6,5924","3,5383","9,7227","4,3767","-0,0301",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,1489","1,3824","0,439","3,1068","5,1514","4,3066","7,1928","4,0862","0,03",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"2,7084","1,4837","0,5478","2,7346","5,8211","4,2689","6,4313","2,5593","-0,0238",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"2,5608","1,273","0,4971","2,3592","2,7792","1,9439","6,0451","2,9234","0,0727",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,4363","1,5916","0,4632","3,77","7,9315","3,9726","7,9202","4,0725","-0,0344",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,8117","1,6902","0,4434","4,5861","6,5803","4,3767","8,6901","3,9004","0,0381",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,4278","1,9252","0,5616","4,7461","2,4071","4,4932","8,3803","2,2308","0,0175",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,7946","2,1871","0,5764","5,7422","2,7962","3,2703","9,1626","2,0538","0,028",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,3509","2,0925","0,4809","6,1205","7,7268","4,7858","10,0354","3,888","-0,0591",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,8511","1,8654","0,3845","6,1272","5,3045","2,1332","10,6952","6,1023","-0,0137",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,4277","1,706","0,3853","5,063","4,4496","3,0072","9,7655","6,2694","0,0267",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,8476","1,7529","0,4556","4,5868","4,5701","3,0863","8,7646","4,1814","-0,0128",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,973","1,8562","0,3733","5,9737","4,7598","3,5954","10,8829","7,2601","-0,0375",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,8433","1,857","0,4832","4,9875","5,8371","4,7781","8,9057","3,3357","0,0012",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,3392","1,9129","0,5729","4,4316","4,6789","6,6651","8,0613","2,0976","-0,061",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"3,9958","1,7024","0,426","4,4666","10,06","3,8771","8,9403","5,3285","-0,076",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,6747","2,0384","0,436","6,3036","5,3528","3,7858","10,4998","4,9232","-0,0055",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
hasan_N,континентальное,"4,5629","2,2662","0,4967","6,9779","3,6606","1,5427","10,5779","3,4688","-0,0611",5,"7,5","1,9","1050,4","23,1","-15,3","38,4","17,9","-9,5","17,9","-9,5",774,150,15,66,380,54,380,54
